Superficie,Rooms,Bedrooms,Price,Location,description,Loc_Paris,m2,nb_rooms,nb_bedrooms,building_floor,apartment_floor,nb_bath,Cellar,balc_patio,Heating,Renovated,Parking,SalePrice,building_height,Ground_floor,Heating_Central,Heating_Individual,Last_floor,district
55m²,3 p.,1,849 000 €,"Paris 04 (75004)
Paris 4ème","Ref de l'annonce
:1809
Chauffage
:Individuel
Etage du bien
:2e
Nombre d'étages du bâtiment
:5
Ascenseur",4,55,3,1,5,2,0,0,0,Individuel,0,0,849000,Average,0,0,1,0,4e
43m²,2 p.,1,493 000 €,"Paris 14 (75014)
Paris 14ème","Ref de l'annonce
:1074c
Chauffage
:Central
Etage du bien
:3e
Nombre d'étages du bâtiment
:10
Cave
Ascenseur
Sécurité
:Gardien",14,43,2,1,10,3,0,1,0,Central,0,0,493000,High,0,1,0,0,14e
18m²,1 p.,-1,210 000 €,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:506
Nombre d'étages du bâtiment
:6
Cave",15,18,1,0,6,0,0,1,0,Unknown,0,0,210000,Average,1,0,0,0,15e
132m²,5 p.,4,1 480 000 €,"Paris 11 (75011)
Paris","Ref de l'annonce
:VA4138-PROMPTIMMO
Chauffage
:électrique
Etage du bien
:2e
Nombre de salle de bain
:2",11,132,5,4,0,2,2,0,0,électrique,0,0,1480000,Average,0,0,0,0,11e
117m²,5 p.,4,920 000 €,"Paris 19 (75019)
Paris 19ème","Ref de l'annonce
:PM17
Terrasse/Balcon
:Balcon
Etage du bien
:4e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",19,117,5,4,7,4,1,1,Balcon,Unknown,0,0,920000,Average,0,0,0,0,19e
65m²,3 p.,2,749 000 €,"Paris 13 (75013)
CROULEBARBE","Ref de l'annonce
:MC-798
Chauffage
:Central
Terrasse/Balcon
:Balcon
Etage du bien
:1er
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",13,65,3,2,7,1,1,1,Balcon,Central,0,0,749000,Average,0,1,0,0,13e
177m²,5 p.,3,1 990 000 €,"Paris 17 (75017)
PARIS","Ref de l'annonce
:202444RD2
Nombre d'étages du bâtiment
:6
Ascenseur",17,177,5,3,6,0,0,0,0,Unknown,0,0,1990000,Average,1,0,0,0,17e
132m²,6 p.,4,1 894 000 €,"Paris 03 (75003)
Paris 3ème","Ref de l'annonce
:VA1960-RDTPARISIENS-
Chauffage
:Individuel
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Meublé
Cave
Ascenseur
Nombre de salle de bain
:1",3,132,6,4,6,5,1,1,0,Individuel,0,0,1894000,Average,0,0,1,0,3e
32m²,2 p.,1,318 000 €,"Paris 19 (75019)
Paris 19ème","Ref de l'annonce
:748
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Cave
Sécurité
:Gardien",19,32,2,1,6,2,0,1,0,Unknown,0,0,318000,Average,0,0,0,0,19e
52m²,3 p.,2,498 200 €,"Paris 13 (75013)
Paris 13ème","Ref de l'annonce
:160332545
Nombre d'étages du bâtiment
:7
Accès handicapé",13,52,3,2,7,0,0,0,0,Unknown,0,0,498200,Average,1,0,0,0,13e
26m²,2 p.,1,265 000 €,"Paris 10 (75010)
Paris 10ème","Ref de l'annonce
:PRST330
Rénové
Etage du bien
:4e
Nombre d'étages du bâtiment
:4",10,26,2,1,4,4,0,0,0,Unknown,1,0,265000,Average,0,0,0,1,10e
43m²,2 p.,1,475 000 €,"Paris 12 (75012)
PARIS","Ref de l'annonce
:3848
Chauffage
:Individuel, électrique
Etage du bien
:4e
Nombre d'étages du bâtiment
:7
Nombre de salle de bain
:1",12,43,2,1,7,4,1,0,0,"Individuel, électrique",0,0,475000,Average,0,0,1,0,12e
87m²,4 p.,3,999 000 €,"Paris 15 (75015)
Convention","Ref de l'annonce
:31043847
Chauffage
:Central
Terrasse/Balcon
:Balcon
Etage du bien
:1er
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",15,87,4,3,7,1,1,1,Balcon,Central,0,0,999000,Average,0,1,0,0,15e
47m²,3 p.,2,499 000 €,"Paris 17 (75017)
Guy Môquet","Ref de l'annonce
:31064112
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave
Sécurité
:Gardien
Nombre de salle de bain
:1",17,47,3,2,6,1,1,1,0,Unknown,0,0,499000,Average,0,0,0,0,17e
85m²,3 p.,2,1 030 000 €,"Paris 16 (75016)
Paris","Ref de l'annonce
:PC-20-16
Etage du bien
:3e
Cave
Ascenseur
Nombre de salle de bain
:1",16,85,3,2,0,3,1,1,0,Unknown,0,0,1030000,Average,0,0,0,0,16e
84m²,4 p.,5,820 000 €,"Paris 19 (75019)
Paris 19ème","Ref de l'annonce
:4037810
Rénové
Chauffage
:Au gaz
Parking
Etage du bien
:27e
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",19,84,4,5,0,27,1,1,0,Au gaz,1,1,820000,Average,0,0,0,0,19e
11m²,1 p.,-1,220 000 €,"Paris 07 (75007)
Paris 7ème","Ref de l'annonce
:66
Etage du bien
:5e",7,11,1,0,0,5,0,0,0,Unknown,0,0,220000,Average,0,0,0,0,7e
132m²,6 p.,4,1 265 000 €,"Paris 18 (75018)
Paris 18ème","Ref de l'annonce
:1197
Chauffage
:Individuel
Etage du bien
:5e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Nombre de salle de bain
:1",18,132,6,4,7,5,1,1,0,Individuel,0,0,1265000,Average,0,0,1,0,18e
66m²,3 p.,1,508 000 €,Paris 17 (75017)|Ternes - Maillot,"Ref de l'annonce
:107928
Parking
Terrasse/Balcon
:Balcon
Etage du bien
:7e
Cave
Ascenseur",17,66,3,1,0,7,0,1,Balcon,Unknown,0,1,508000,Average,0,0,0,0,17e
52m²,2 p.,1,659 400 €,"Paris 08 (75008)
Paris 8ème","Ref de l'annonce
:3599
Etage du bien
:1er
Nombre de salle de bain
:1",8,52,2,1,0,1,1,0,0,Unknown,0,0,659400,Average,0,0,0,0,8e
83m²,4 p.,2,630 000 €,"Paris 16 (75016)
Paris","Ref de l'annonce
:1314
Chauffage
:Individuel, électrique
Parking
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:1",16,83,4,2,6,1,1,1,0,"Individuel, électrique",0,1,630000,Average,0,0,1,0,16e
65m²,2 p.,1,770 000 €,"Paris 16 (75016)
Paris","Ref de l'annonce
:AD/SCHEFF
Etage du bien
:4e
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",16,65,2,1,0,4,1,0,0,Unknown,0,0,770000,Average,0,0,0,0,16e
135m²,5 p.,3,1 499 900 €,"Paris 09 (75009)
Paris 09","Ref de l'annonce
:1675-4427745
Chauffage
:Au gaz
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:1",9,135,5,3,6,1,1,1,0,Au gaz,0,0,1499900,Average,0,0,0,0,9e
33m²,1 p.,-1,328 600 €,Paris 19 (75019)|Secrétan - Jaurès...,"Ref de l'annonce
:Grand Studio
Parking
Etage du bien
:1er
Nombre d'étages du bâtiment
:14
Ascenseur
Nombre de salle de bain
:1",19,33,1,0,14,1,1,0,0,Unknown,0,1,328600,Tower,0,0,0,0,19e
255m²,6 p.,4,3 685 000 €,"Paris 17 (75017)
Plaine-Monceau","Ref de l'annonce
:4032117
Chauffage
:Individuel, au gaz
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Cave
Nombre de salle de bain
:2",17,255,6,4,6,3,2,1,0,"Individuel, au gaz",0,0,3685000,Average,0,0,1,0,17e
116m²,5 p.,4,1 670 000 €,"Paris 18 (75018)
PARIS 18EME ARRONDISSEMENT","Ref de l'annonce
:340938195389
Parking
Terrasse/Balcon
:Balcon
Etage du bien
:7e
Nombre de salle de bain
:1",18,116,5,4,0,7,1,0,Balcon,Unknown,0,1,1670000,Average,0,0,0,0,18e
22m²,5 p.,-1,277 000 €,Paris 15 (75015)|Vaugirard - Parc des Expositio...,"Ref de l'annonce
:DFG2893
Etage du bien
:3e
Ascenseur",15,22,5,0,0,3,0,0,0,Unknown,0,0,277000,Average,0,0,0,0,15e
106m²,4 p.,3,1 650 000 €,"Paris 17 (75017)
Ternes","Ref de l'annonce
:3988683
Chauffage
:Au gaz
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Cave
Nombre de salle de bain
:1",17,106,4,3,6,3,1,1,0,Au gaz,0,0,1650000,Average,0,0,0,0,17e
98m²,2 p.,2,1 355 000 €,"Paris 16 (75016)
Paris","Ref de l'annonce
:3915571
Chauffage
:Individuel, au gaz
Etage du bien
:2e
Nombre d'étages du bâtiment
:5
Cave
Nombre de salle de bain
:1",16,98,2,2,5,2,1,1,0,"Individuel, au gaz",0,0,1355000,Average,0,0,1,0,16e
66m²,5 p.,1,981 000 €,Paris 15 (75015),"Rénové
Etage du bien
:2e
Nombre de salle de bain
:1",15,66,5,1,0,2,1,0,0,Unknown,1,0,981000,Average,0,0,0,0,15e
120m²,2 p.,3,1 908 000 €,"Paris 06 (75006)
Paris","Ref de l'annonce
:VAP50009485
Chauffage
:Central, électrique
Parking
Terrasse/Balcon
:Terrasse
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Ascenseur
Nombre de salle de bain
:2",6,120,2,3,6,2,2,0,Terrasse,"Central, électrique",0,1,1908000,Average,0,1,0,0,6e
64m²,3 p.,1,490 000 €,"Paris 17 (75017)
Paris 17ème","Ref de l'annonce
:127
Chauffage
:Central
Parking
Terrasse/Balcon
:Balcon
Etage du bien
:7e
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",17,64,3,1,0,7,1,1,Balcon,Central,0,1,490000,Average,0,1,0,0,17e
98m²,2 p.,2,1 320 000 €,"Paris 16 (75016)
Paris","Ref de l'annonce
:160294383
Chauffage
:Au gaz
Terrasse/Balcon
:Terrasse, balcon
Etage du bien
:5e
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",16,98,2,2,0,5,1,1,"Terrasse, balcon",Au gaz,0,0,1320000,Average,0,0,0,0,16e
65m²,2 p.,2,735 000 €,"Paris 12 (75012)
PARIS 12","Ref de l'annonce
:216305
Chauffage
:Central
Parking
Terrasse/Balcon
:Balcon
Etage du bien
:1er
Nombre d'étages du bâtiment
:10
Ascenseur
Nombre de salle de bain
:1",12,65,2,2,10,1,1,0,Balcon,Central,0,1,735000,High,0,1,0,0,12e
29m²,2 p.,1,347 000 €,"Paris 18 (75018)
Paris 18ème","Ref de l'annonce
:2P75018
Etage du bien
:2e
Nombre d'étages du bâtiment
:6",18,29,2,1,6,2,0,0,0,Unknown,0,0,347000,Average,0,0,0,0,18e
40m²,3 p.,1,365 000 €,Paris 18 (75018)|Simplon - Poissonniers,"Ref de l'annonce
:3901
Chauffage
:Individuel, électrique
Nombre d'étages du bâtiment
:6",18,40,3,1,6,0,0,0,0,"Individuel, électrique",0,0,365000,Average,1,0,1,0,18e
59m²,4 p.,2,710 000 €,"Paris 11 (75011)
Menilmontant parmentier","Ref de l'annonce
:2514
Etage du bien
:6e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur",11,59,4,2,6,6,0,1,0,Unknown,0,0,710000,Average,0,0,0,1,11e
86m²,1 p.,3,790 000 €,"Paris 11 (75011)
Avron","Ref de l'annonce
:2513
Chauffage
:Central
Terrasse/Balcon
:Balcon
Nombre d'étages du bâtiment
:12
Cave
Ascenseur
Nombre de salle de bain
:1",11,86,1,3,12,0,1,1,Balcon,Central,0,0,790000,High,1,1,0,0,11e
33m²,2 p.,-1,400 000 €,"Paris 03 (75003)
Paris","Ref de l'annonce
:0410841
Chauffage
:Central, au gaz
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Ascenseur
Accès handicapé
Nombre de salle de bain
:1",3,33,2,0,6,2,1,0,Balcon,"Central, au gaz",0,0,400000,Average,0,1,0,0,3e
43m²,3 p.,1,682 500 €,"Paris 08 (75008)
Paris 8ème","Ref de l'annonce
:Ponthieu
Rénové
Chauffage
:électrique
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Ascenseur
Nombre de salle de bain
:1",8,43,3,1,6,5,1,0,0,électrique,1,0,682500,Average,0,0,0,0,8e
28m²,2 p.,1,270 000 €,"Paris 18 (75018)
PARIS","Ref de l'annonce
:202472RE6
Chauffage
:Individuel, électrique
Nombre d'étages du bâtiment
:5",18,28,2,1,5,0,0,0,0,"Individuel, électrique",0,0,270000,Average,1,0,1,0,18e
264m²,7 p.,4,3 690 000 €,"Paris 16 (75016)
Paris","Ref de l'annonce
:MA/264M2 MUETTE NORD
Rénové
Chauffage
:Central
Parking
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:3",16,264,7,4,6,1,3,1,0,Central,1,1,3690000,Average,0,1,0,0,16e
76m²,4 p.,3,1 050 000 €,"Paris 16 (75016)
Paris","Ref de l'annonce
:MA/76M2 PASSY
Rénové
Chauffage
:Au gaz
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Cave
Nombre de salle de bain
:2",16,76,4,3,6,2,2,1,0,Au gaz,1,0,1050000,Average,0,0,0,0,16e
91m²,5 p.,3,1 260 000 €,"Paris 16 (75016)
Paris","Ref de l'annonce
:AA/PC
Chauffage
:Individuel
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",16,91,5,3,6,1,1,1,0,Individuel,0,0,1260000,Average,0,0,1,0,16e
107m²,4 p.,2,2 060 000 €,"Paris 07 (75007)
Paris 7ème","Ref de l'annonce
:Echange 035
Etage du bien
:2e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Sécurité
:Gardien",7,107,4,2,7,2,0,1,0,Unknown,0,0,2060000,Average,0,0,0,0,7e
156m²,5 p.,4,4 500 000 €,"Paris 14 (75014)
Paris 14ème","Ref de l'annonce
:28731378
Parking
Terrasse/Balcon
:Terrasse, balcon
Etage du bien
:4e
Nombre d'étages du bâtiment
:5
Cave
Ascenseur
Accès handicapé
Nombre de salle de bain
:1",14,156,5,4,5,4,1,1,"Terrasse, balcon",Unknown,0,1,4500000,Average,0,0,0,0,14e
42m²,2 p.,1,625 000 €,"Paris 06 (75006)
Paris 6ème","Ref de l'annonce
:805
Chauffage
:Individuel
Etage du bien
:3e
Nombre d'étages du bâtiment
:3",6,42,2,1,3,3,0,0,0,Individuel,0,0,625000,Small,0,0,1,1,6e
89m²,4 p.,3,620 000 €,"Paris 13 (75013)
Paris 13ème","Ref de l'annonce
:815
Chauffage
:Central
Parking
Etage du bien
:18e
Nombre d'étages du bâtiment
:31
Cave
Ascenseur
Sécurité
:Gardien
Accès handicapé
Nombre de salle de bain
:1",13,89,4,3,31,18,1,1,0,Central,0,1,620000,Tower,0,1,0,0,13e
20m²,1 p.,-1,310 000 €,"Paris 01 (75001)
Paris 1er","Ref de l'annonce
:28731417
Chauffage
:Au gaz
Etage du bien
:1er
Nombre d'étages du bâtiment
:5",1,20,1,0,5,1,0,0,0,Au gaz,0,0,310000,Average,0,0,0,0,1e
37m²,1 p.,-1,780 000 €,"Paris 08 (75008)
Paris 8ème","Ref de l'annonce
:PLHVSG665
Chauffage
:Au gaz
Etage du bien
:4e
Nombre d'étages du bâtiment
:8
Ascenseur",8,37,1,0,8,4,0,0,0,Au gaz,0,0,780000,Average,0,0,0,0,8e
81m²,3 p.,1,1 090 000 €,"Paris 16 (75016)
Paris","Ref de l'annonce
:2133 bis
Chauffage
:Central
Etage du bien
:2e
Nombre d'étages du bâtiment
:9
Cave
Ascenseur
Nombre de salle de bain
:1",16,81,3,1,9,2,1,1,0,Central,0,0,1090000,Average,0,1,0,0,16e
39m²,2 p.,1,485 000 €,"Paris 11 (75011)
Paris","Ref de l'annonce
:2118-2P
Parking
Etage du bien
:2e
Ascenseur
Nombre de salle de bain
:1",11,39,2,1,0,2,1,0,0,Unknown,0,1,485000,Average,0,0,0,0,11e
94m²,4 p.,2,1 800 000 €,"Paris 08 (75008)
Paris 8ème","Ref de l'annonce
:3A1 RE
Rénové
Etage du bien
:3e
Ascenseur",8,94,4,2,0,3,0,0,0,Unknown,1,0,1800000,Average,0,0,0,0,8e
62m²,2 p.,1,605 000 €,"Paris 19 (75019)
Jourdain","Ref de l'annonce
:pm11
Chauffage
:Au gaz
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:10
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",19,62,2,1,10,2,1,1,Balcon,Au gaz,0,0,605000,High,0,0,0,0,19e
74m²,3 p.,2,1 150 000 €,"Paris 08 (75008)
Europe","Ref de l'annonce
:4036560
Chauffage
:Individuel, électrique
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave",8,74,3,2,6,1,0,1,0,"Individuel, électrique",0,0,1150000,Average,0,0,1,0,8e
110m²,4 p.,2,1 465 000 €,"Paris 17 (75017)
Champs_elysees","Ref de l'annonce
:AP001
Terrasse/Balcon
:Balcon
Etage du bien
:5e
Nombre d'étages du bâtiment
:8
Cave
Ascenseur",17,110,4,2,8,5,0,1,Balcon,Unknown,0,0,1465000,Average,0,0,0,0,17e
74m²,3 p.,2,785 000 €,"Paris 16 (75016)
Paris","Ref de l'annonce
:160236797
Chauffage
:Au gaz
Terrasse/Balcon
:Terrasse, balcon
Etage du bien
:7e
Nombre d'étages du bâtiment
:8
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",16,74,3,2,8,7,1,1,"Terrasse, balcon",Au gaz,0,0,785000,Average,0,0,0,0,16e
45m²,2 p.,1,428 500 €,Paris 18 (75018)|La Chapelle - Marx Dormoy,"Ref de l'annonce
:202522R8
Nombre d'étages du bâtiment
:6
Ascenseur",18,45,2,1,6,0,0,0,0,Unknown,0,0,428500,Average,1,0,0,0,18e
81m²,3 p.,1,1 090 000 €,"Paris 16 (75016)
Paris","Ref de l'annonce
:2133 bis
Chauffage
:Central
Etage du bien
:2e
Nombre d'étages du bâtiment
:9
Cave
Ascenseur
Nombre de salle de bain
:1",16,81,3,1,9,2,1,1,0,Central,0,0,1090000,Average,0,1,0,0,16e
39m²,2 p.,1,485 000 €,"Paris 11 (75011)
Paris","Ref de l'annonce
:2118-2P
Parking
Etage du bien
:2e
Ascenseur
Nombre de salle de bain
:1",11,39,2,1,0,2,1,0,0,Unknown,0,1,485000,Average,0,0,0,0,11e
44m²,2 p.,1,500 000 €,"Paris 06 (75006)
Paris 6ème","Ref de l'annonce
:Viager Rue Mazarine
Etage du bien
:3e
Nombre d'étages du bâtiment
:5
Nombre de salle de bain
:1",6,44,2,1,5,3,1,0,0,Unknown,0,0,500000,Average,0,0,0,0,6e
74m²,3 p.,1,1 590 000 €,"Paris 07 (75007)
Paris 7ème","Ref de l'annonce
:STG/MF/7638/V
Rénové
Chauffage
:Individuel
Etage du bien
:4e
Cave
Ascenseur
Sécurité
:Gardien",7,74,3,1,0,4,0,1,0,Individuel,1,0,1590000,Average,0,0,1,0,7e
67m²,3 p.,2,479 000 €,"Paris 19 (75019)
Paris 19ème","Ref de l'annonce
:VAP6720108872
Chauffage
:Central
Parking
Etage du bien
:2e
Nombre d'étages du bâtiment
:12
Cave
Ascenseur
Nombre de salle de bain
:1",19,67,3,2,12,2,1,1,0,Central,0,1,479000,High,0,1,0,0,19e
74m²,3 p.,1,1 100 000 €,"Paris 08 (75008)
Paris 8ème","Ref de l'annonce
:VA1958-DUMAREST
Rénové
Etage du bien
:1er
Nombre d'étages du bâtiment
:4
Cave",8,74,3,1,4,1,0,1,0,Unknown,1,0,1100000,Average,0,0,0,0,8e
118m²,5 p.,2,1 463 000 €,"Paris 16 (75016)
Paris","Ref de l'annonce
:1032PN
Chauffage
:Central
Terrasse/Balcon
:Balcon
Etage du bien
:5e
Nombre d'étages du bâtiment
:8
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",16,118,5,2,8,5,1,1,Balcon,Central,0,0,1463000,Average,0,1,0,0,16e
20m²,1 p.,-1,406 000 €,"Paris 07 (75007)
Paris 7ème","Ref de l'annonce
:829A
Rénové
Chauffage
:Au gaz
Etage du bien
:2e
Nombre d'étages du bâtiment
:4
Sécurité
:Gardien
Accès handicapé",7,20,1,0,4,2,0,0,0,Au gaz,1,0,406000,Average,0,0,0,0,7e
190m²,6 p.,3,2 650 000 €,"Paris 16 (75016)
Paris","Ref de l'annonce
:3903977
Terrasse/Balcon
:Balcon
Etage du bien
:5e
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",16,190,6,3,0,5,1,1,Balcon,Unknown,0,0,2650000,Average,0,0,0,0,16e
64m²,2 p.,1,399 000 €,"Paris 17 (75017)
Métro monceau","Ref de l'annonce
:RSIM791B
Etage du bien
:2e
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",17,64,2,1,0,2,1,0,0,Unknown,0,0,399000,Average,0,0,0,0,17e
22m²,1 p.,-1,282 450 €,"Paris 14 (75014)|Pernety, Montparnasse - Raspail","Ref de l'annonce
:340931374648
Chauffage
:électrique
Etage du bien
:1er",14,22,1,0,0,1,0,0,0,électrique,0,0,282450,Average,0,0,0,0,14e
142m²,5 p.,4,1 650 000 €,"Paris 16 (75016)
Paris","Ref de l'annonce
:MV1-298
Chauffage
:Central
Parking
Terrasse/Balcon
:Balcon
Etage du bien
:4e
Nombre d'étages du bâtiment
:10
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",16,142,5,4,10,4,1,1,Balcon,Central,0,1,1650000,High,0,1,0,0,16e
99m²,4 p.,3,930 000 €,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:160245927
Chauffage
:Central
Nombre d'étages du bâtiment
:9
Ascenseur
Nombre de salle de bain
:1",15,99,4,3,9,0,1,0,0,Central,0,0,930000,Average,1,1,0,0,15e
181m²,6 p.,3,2 995 000 €,"Paris 17 (75017)
Paris 17ème","Ref de l'annonce
:NF52-5483
Chauffage
:Individuel
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",17,181,6,3,6,3,1,1,0,Individuel,0,0,2995000,Average,0,0,1,0,17e
28m²,2 p.,1,270 000 €,"Paris 18 (75018)
PARIS","Ref de l'annonce
:202472RE6
Chauffage
:Individuel, électrique
Nombre d'étages du bâtiment
:5",18,28,2,1,5,0,0,0,0,"Individuel, électrique",0,0,270000,Average,1,0,1,0,18e
65m²,3 p.,2,980 000 €,"Paris 04 (75004)
Arsenal","Ref de l'annonce
:4010260
Chauffage
:Individuel, au gaz
Etage du bien
:3e
Nombre d'étages du bâtiment
:5
Ascenseur
Sécurité
:Gardien",4,65,3,2,5,3,0,0,0,"Individuel, au gaz",0,0,980000,Average,0,0,1,0,4e
39m²,3 p.,2,439 900 €,"Paris 18 (75018)
Paris 18ème","Ref de l'annonce
:292
Chauffage
:Individuel
Nombre d'étages du bâtiment
:6
Ascenseur
Nombre de salle de bain
:1",18,39,3,2,6,0,1,0,0,Individuel,0,0,439900,Average,1,0,1,0,18e
18m²,1 p.,-1,105 156 €,"Paris 18 (75018)
PARIS 18","Ref de l'annonce
:ah_NexityStudea_Pari
Etage du bien
:3e
Meublé",18,18,1,0,0,3,0,0,0,Unknown,0,0,105156,Average,0,0,0,0,18e
57m²,3 p.,2,997 000 €,Paris 06 (75006)|Saint-Placide,"Ref de l'annonce
:46
Rénové
Chauffage
:Individuel, électrique
Etage du bien
:1er
Nombre d'étages du bâtiment
:4
Cave
Ascenseur",6,57,3,2,4,1,0,1,0,"Individuel, électrique",1,0,997000,Average,0,0,1,0,6e
64m²,3 p.,1,697 000 €,Paris 20 (75020)|Télégraphe - Pelleport - Saint...,"Ref de l'annonce
:V590007230
Chauffage
:Individuel, au gaz
Parking
Terrasse/Balcon
:Balcon
Etage du bien
:8e
Nombre d'étages du bâtiment
:9
Cave
Ascenseur",20,64,3,1,9,8,0,1,Balcon,"Individuel, au gaz",0,1,697000,Average,0,0,1,0,20e
61m²,3 p.,2,749 000 €,Paris 17 (75017)|Pereire,"Ref de l'annonce
:00-4427149
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:1",17,61,3,2,6,2,1,1,0,Unknown,0,0,749000,Average,0,0,0,0,17e
44m²,2 p.,1,829 000 €,"Paris 18 (75018)
Paris 18ème","Ref de l'annonce
:624B
Etage du bien
:2e
Nombre d'étages du bâtiment
:3
Cave
Nombre de salle de bain
:1",18,44,2,1,3,2,1,1,0,Unknown,0,0,829000,Small,0,0,0,0,18e
39m²,2 p.,1,498 000 €,"Paris 15 (75015)
Grenelle","Ref de l'annonce
:3991545
Chauffage
:électrique
Etage du bien
:5e
Cave
Ascenseur",15,39,2,1,0,5,0,1,0,électrique,0,0,498000,Average,0,0,0,0,15e
87m²,4 p.,2,1 050 000 €,"Paris 15 (75015)
Saint-Lambert","Ref de l'annonce
:DFC1172
Terrasse/Balcon
:Terrasse, balcon
Etage du bien
:9e
Ascenseur",15,87,4,2,0,9,0,0,"Terrasse, balcon",Unknown,0,0,1050000,Average,0,0,0,0,15e
44m²,2 p.,1,595 000 €,"Paris 11 (75011)
Paris","Ref de l'annonce
:185035780
Chauffage
:électrique
Etage du bien
:3e
Nombre d'étages du bâtiment
:5
Cave
Ascenseur",11,44,2,1,5,3,0,1,0,électrique,0,0,595000,Average,0,0,0,0,11e
93m²,5 p.,4,1 250 000 €,"Paris 05 (75005)
Val de grâce","Ref de l'annonce
:832D
Chauffage
:Central
Nombre d'étages du bâtiment
:2
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",5,93,5,4,2,0,1,0,0,Central,0,0,1250000,Small,1,1,0,0,5e
34m²,2 p.,1,360 000 €,"Paris 19 (75019)
Combat","Ref de l'annonce
:4033128
Chauffage
:électrique
Etage du bien
:5e
Nombre d'étages du bâtiment
:1",19,34,2,1,1,5,0,0,0,électrique,0,0,360000,Small,0,0,0,0,19e
23m²,1 p.,1,365 000 €,Paris 15 (75015)|Violet - Commerce,"Ref de l'annonce
:4010268
Chauffage
:électrique
Etage du bien
:2e
Cave
Ascenseur
Sécurité
:Gardien",15,23,1,1,0,2,0,1,0,électrique,0,0,365000,Average,0,0,0,0,15e
116m²,4 p.,3,1 665 000 €,"Paris 08 (75008)
Paris 8ème","Ref de l'annonce
:3771539
Etage du bien
:6e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:1",8,116,4,3,6,6,1,1,0,Unknown,0,0,1665000,Average,0,0,0,1,8e
33m²,1 p.,-1,328 600 €,Paris 19 (75019)|Secrétan - Jaurès...,"Ref de l'annonce
:Grand Studio
Parking
Etage du bien
:1er
Nombre d'étages du bâtiment
:14
Ascenseur
Nombre de salle de bain
:1",19,33,1,0,14,1,1,0,0,Unknown,0,1,328600,Tower,0,0,0,0,19e
170m²,6 p.,4,1 760 000 €,"Paris 17 (75017)
Villiers","Ref de l'annonce
:3032
Chauffage
:Individuel, au gaz
Etage du bien
:1er
Nombre d'étages du bâtiment
:1
Cave
Nombre de salle de bain
:1",17,170,6,4,1,1,1,1,0,"Individuel, au gaz",0,0,1760000,Small,0,0,1,1,17e
