Superficie,Rooms,Bedrooms,Price,Location,description,Loc_Paris,m2,building_floor,apartment_floor,nb_bath,Cellar,balc_patio,Heating,Renovated,Parking,Heating_Central,Heating_Individual,Price_int,Last_floor
19m²,1 p.,0 p.,255 000 ,"Paris 02 (75002)
Paris 2ème","Ref de l'annonce
:265
Chauffage
:Individuel, au gaz
Etage du bien
:1er
Nombre d'étages du bâtiment
:4
Cave",2,19,4,1,0,1,0,"Individuel, au gaz",0,0,0,1,12.449018824140563,0
69m²,3 p.,2 p.,1 100 000 ,"Paris 18 (75018)
Lamarck-Caulaincourt","Ref de l'annonce
:551RGGC
Chauffage
:Individuel
Terrasse/Balcon
:Terrasse
Nombre d'étages du bâtiment
:1",18,69,1,1,0,0,Terrasse,Individuel,0,0,0,1,13.9108207377686,1
38m²,2 p.,1 p.,448 572 ,"Paris 14 (75014)
Paris 14ème","Ref de l'annonce
:JEANMOULIN
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Nombre de salle de bain
:1",14,38,6,2,1,0,0,Unknown,0,0,0,0,13.013824482713662,0
28m²,2 p.,1 p.,270 000 ,"Paris 18 (75018)
PARIS","Ref de l'annonce
:202472RE6
Chauffage
:Individuel, électrique
Nombre d'étages du bâtiment
:5",18,28,5,1,0,0,0,"Individuel, électrique",0,0,0,1,12.506177237980511,0
42m²,2 p.,1 p.,615 000 ,Paris 14 (75014)|Mouton - Duvernet,"Ref de l'annonce
:102162
Etage du bien
:5e
Nombre d'étages du bâtiment
:5",14,42,5,5,0,0,0,Unknown,0,0,0,0,13.329377546788654,1
41m²,3 p.,2 p.,595 000 ,Paris 14 (75014)|Mouton - Duvernet,"Ref de l'annonce
:102160
Etage du bien
:5e
Nombre d'étages du bâtiment
:5",14,41,5,5,0,0,0,Unknown,0,0,0,0,13.296316684527767,1
50m²,4 p.,3 p.,600 000 ,"Paris 13 (75013)
Croulebarbe","Ref de l'annonce
:DFV1892C
Terrasse/Balcon
:Terrasse",13,50,6,1,0,0,Terrasse,Unknown,0,0,0,0,13.304684934198283,0
50m²,3 p.,2 p.,765 000 ,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:WI_c72513
Etage du bien
:6e
Nombre d'étages du bâtiment
:6
Ascenseur",15,50,6,6,0,0,0,Unknown,0,0,0,0,13.547631112808673,1
21m²,1 p.,0 p.,390 000 ,"Paris 04 (75004)
Paris 4ème","Ref de l'annonce
:3958779
Chauffage
:électrique
Etage du bien
:3e
Nombre d'étages du bâtiment
:3
Meublé
Nombre de salle de bain
:1",4,21,3,3,1,0,0,électrique,0,0,0,0,12.873902018105829,1
68m²,3 p.,2 p.,1 149 500 ,"Paris 17 (75017)
Batignolles","Ref de l'annonce
:289
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Cave
Nombre de salle de bain
:1",17,68,6,3,1,1,0,Unknown,0,0,0,0,13.954837623185373,0
90m²,2 p.,1 p.,1 086 500 ,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:12
Etage du bien
:2e
Nombre d'étages du bâtiment
:9",15,90,9,2,0,0,0,Unknown,0,0,0,0,13.898472078678621,0
72m²,3 p.,2 p.,898 000 ,Paris 19e (75019) Voir sur la carte,"Ref de l'annonce
:2863-4416646
Chauffage
:électrique
Parking
Garage
Terrasse/Balcon
:Terrasse
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:1",19,72,6,1,1,1,Terrasse,électrique,0,1,0,0,13.707925347284336,0
79m²,3 p.,2 p.,599 000 ,"Paris 18 (75018)
Paris 18ème","Ref de l'annonce
:815
Chauffage
:Central
Nombre d'étages du bâtiment
:9
Cave
Sécurité
:Gardien
Accès handicapé",18,79,9,1,0,1,0,Central,0,0,1,0,13.303016877097587,0
115m²,4 p.,3 p.,1 650 000 ,"Paris 02 (75002)
Réaumur","Ref de l'annonce
:1796
Etage du bien
:1er
Nombre d'étages du bâtiment
:5
Nombre de salle de bain
:3",2,115,5,1,3,0,0,Unknown,0,0,0,0,14.316285845876763,0
64m²,3 p.,2 p.,615 000 ,"Paris 19 (75019)
BUTTES CHAUMONT","Ref de l'annonce
:0483
Chauffage
:Central, au gaz
Parking
Etage du bien
:3e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",19,64,7,3,1,1,0,"Central, au gaz",0,1,1,0,13.329377546788654,0
28m²,2 p.,1 p.,270 000 ,"Paris 18 (75018)
PARIS","Ref de l'annonce
:202472RE6
Chauffage
:Individuel, électrique
Nombre d'étages du bâtiment
:5",18,28,5,1,0,0,0,"Individuel, électrique",0,0,0,1,12.506177237980511,0
75m²,3 p.,2 p.,1 050 000 ,"Paris 17 (75017)
Paris 17ème","Ref de l'annonce
:10028
Etage du bien
:5e
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",17,75,6,5,1,0,0,Unknown,0,0,0,0,13.864300722133706,0
121m²,4 p.,2 p.,1 995 000 ,"Paris 08 (75008)
Paris 8ème","Ref de l'annonce
:10003
Terrasse/Balcon
:Balcon
Etage du bien
:1er
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:2",8,121,6,1,2,1,Balcon,Unknown,0,0,0,0,14.506154608306101,0
14m²,1 p.,0 p.,210 000 ,"Paris 17 (75017)
Paris 17ème","Ref de l'annonce
:10018
Etage du bien
:1er
Sécurité
:Gardien",17,14,6,1,0,0,0,Unknown,0,0,0,0,12.254862809699606,0
121m²,5 p.,3 p.,1 450 000 ,"Paris 17 (75017)
Paris 17ème","Ref de l'annonce
:10010008
Etage du bien
:1er
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",17,121,6,1,1,1,0,Unknown,0,0,0,0,14.187074114396758,0
11m²,1 p.,0 p.,89 000 ,"Paris 12 (75012)
Daumesnil","Ref de l'annonce
:30851149
Etage du bien
:7e
Nombre d'étages du bâtiment
:7",12,11,7,7,0,0,0,Unknown,0,0,0,0,11.396391648714276,1
50m²,3 p.,2 p.,660 000 ,"Paris 11 (75011)
Paris 12ème","Ref de l'annonce
:3962068
Chauffage
:Individuel, électrique
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Ascenseur",11,50,6,1,0,0,0,"Individuel, électrique",0,0,0,1,13.399995114002609,0
119m²,5 p.,3 p.,1 640 000 ,"Paris 16 (75116)
Paris","Ref de l'annonce
:10013911
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Ascenseur",16,119,6,1,0,0,0,Unknown,0,0,0,0,14.310206799800381,0
34m²,2 p.,1 p.,409 000 ,"Paris 14 (75014)
Paris","Ref de l'annonce
:9906
Rénové
Terrasse/Balcon
:Balcon
Nombre d'étages du bâtiment
:6
Cave
Ascenseur",14,34,6,1,0,1,Balcon,Unknown,1,0,0,0,12.921470435024938,0
25m²,1 p.,1 p.,425 000 ,"Paris 03 (75003)
Archives","Ref de l'annonce
:3956420
Chauffage
:électrique
Etage du bien
:1er
Nombre d'étages du bâtiment
:1",3,25,1,1,0,0,0,électrique,0,0,0,0,12.959844447906553,1
60m²,3 p.,2 p.,840 000 ,"Paris 02 (75002)
Gaillon","Ref de l'annonce
:3962958
Etage du bien
:2e
Nombre d'étages du bâtiment
:3",2,60,3,2,0,0,0,Unknown,0,0,0,0,13.641157170819497,0
38m²,2 p.,1 p.,510 000 ,"Paris 15 (75015)
Commerce","Ref de l'annonce
:491",15,38,6,1,0,0,0,Unknown,0,0,0,0,13.142166004700508,0
119m²,5 p.,3 p.,1 270 000 ,"Paris 10 (75010)
Paris 10ème","Ref de l'annonce
:3168
Chauffage
:Individuel
Etage du bien
:4e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur",10,119,6,4,0,1,0,Individuel,0,0,0,1,14.054527458434775,0
139m²,5 p.,3 p.,1 850 000 ,"Paris 16 (75116)
Paris","Ref de l'annonce
:768940
Chauffage
:Individuel, électrique
Terrasse/Balcon
:Balcon
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien",16,139,6,5,0,1,Balcon,"Individuel, électrique",0,0,0,1,14.430696197054507,0
43m²,2 p.,1 p.,575 000 ,"Paris 13 (75013)
Croulebarbe","Ref de l'annonce
:3961725
Chauffage
:Individuel
Etage du bien
:4e
Nombre d'étages du bâtiment
:4
Cave
Ascenseur",13,43,4,4,0,1,0,Individuel,0,0,0,1,13.262125319779487,1
113m²,5 p.,3 p.,1 155 000 ,"Paris 14 (75014)
Paris 14ème","Ref de l'annonce
:159557351
Chauffage
:Individuel
Cave
Nombre de salle de bain
:1",14,113,5,1,1,1,0,Individuel,0,0,0,1,13.959610901938031,0
28m²,2 p.,0 p.,442 000 ,"Paris 07 (75007)
PARIS","Ref de l'annonce
:MO4-3922
Chauffage
:Individuel
Nombre d'étages du bâtiment
:3",7,28,3,1,0,0,0,Individuel,0,0,0,1,12.999065161059836,0
35m²,2 p.,1 p.,465 400 ,"Paris 15 (75015)
PARIS","Ref de l'annonce
:1234146PGW
Etage du bien
:3e",15,35,6,3,0,0,0,Unknown,0,0,0,0,13.050652529850328,0
27m²,2 p.,1 p.,257 000 ,Paris 19 (75019)|Flandre - Aubervilliers,"Ref de l'annonce
:1248
Chauffage
:Individuel, électrique
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Cave",19,27,6,3,0,1,0,"Individuel, électrique",0,0,0,1,12.456831363877356,0
35m²,1 p.,0 p.,279 000 ,"Paris 14 (75014)
PARIS 14E ARRONDISSEMENT","Ref de l'annonce
:382284
Chauffage
:Individuel, électrique
Parking
Ascenseur
Nombre de salle de bain
:1",14,35,5,1,1,0,0,"Individuel, électrique",0,1,0,1,12.538967060803502,0
150m²,6 p.,5 p.,2 100 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:3913374
Terrasse/Balcon
:Terrasse
Nombre d'étages du bâtiment
:3
Ascenseur
Sécurité
:Gardien",16,150,3,2,0,0,Terrasse,Unknown,0,0,0,0,14.557447902693651,0
93m²,4 p.,3 p.,1 350 000 ,"Paris 10 (75010)
Gare de l'est","Ref de l'annonce
:775092
Chauffage
:Individuel, au gaz
Nombre d'étages du bâtiment
:5
Ascenseur",10,93,5,1,0,0,0,"Individuel, au gaz",0,0,0,1,14.115615150414612,0
148m²,5 p.,4 p.,1 800 000 ,Paris 10 (75010)|Porte Saint-Martin - Paradis,"Ref de l'annonce
:1-159024602011
Etage du bien
:3e
Cave
Nombre de salle de bain
:1",10,148,5,3,1,1,0,Unknown,0,0,0,0,14.403297222866392,0
125m²,5 p.,4 p.,1 345 000 ,"Paris 13 (75013)
PARIS","Ref de l'annonce
:GM1-766A
Chauffage
:Central, au gaz
Parking
Terrasse/Balcon
:Balcon
Ascenseur
Nombre de salle de bain
:1",13,125,6,1,1,0,Balcon,"Central, au gaz",0,1,1,0,14.111904571018076,0
89m²,4 p.,3 p.,759 900 ,"Paris 20 (75020)
Pelleport - Saint Fargeau","Ref de l'annonce
:AA01
Chauffage
:Au gaz
Parking
Etage du bien
:7e
Nombre d'étages du bâtiment
:9
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",20,89,9,7,1,1,0,Au gaz,0,1,0,0,13.540942124657876,0
77m²,3 p.,1 p.,1 289 000 ,"Paris 05 (75005)
PARIS 5E ARRONDISSEMENT","Ref de l'annonce
:450090
Chauffage
:Individuel, électrique
Parking
Terrasse/Balcon
:Terrasse, balcon
Etage du bien
:4e
Ascenseur
Nombre de salle de bain
:1",5,77,5,4,1,0,"Terrasse, balcon","Individuel, électrique",0,1,0,1,14.069377281921325,0
31m²,1 p.,0 p.,440 000 ,"Paris 03 (75003)
Paris 3ème","Ref de l'annonce
:3061 VF
Chauffage
:électrique
Etage du bien
:1er",3,31,5,1,0,0,0,électrique,0,0,0,0,12.994530005894443,0
48m²,2 p.,1 p.,545 000 ,Paris 11 (75011)|Bastille - Popincourt,"Ref de l'annonce
:42
Etage du bien
:1er
Nombre d'étages du bâtiment
:4",11,48,4,1,0,0,0,Unknown,0,0,0,0,13.208541073645382,0
14m²,1 p.,0 p.,185 000 ,"Paris 11 (75011)
Faidherbe Chaligny","Ref de l'annonce
:30838058
Nombre d'étages du bâtiment
:5",11,14,5,2,0,0,0,Unknown,0,0,0,0,12.128111104060462,0
12m²,1 p.,0 p.,170 000 ,"Paris 02 (75002)
Strasbourg St denis","Ref de l'annonce
:30838918
Etage du bien
:1er
Nombre d'étages du bâtiment
:6",2,12,6,1,0,0,0,Unknown,0,0,0,0,12.043553716032399,0
28m²,2 p.,0 p.,325 000 ,"Paris 18 (75018)
PARIS 18","Ref de l'annonce
:30838741
Chauffage
:électrique
Etage du bien
:3e
Nombre d'étages du bâtiment
:3",18,28,3,3,0,0,0,électrique,0,0,0,0,12.691580461311874,1
48m²,1 p.,0 p.,890 000 ,"Paris 06 (75006)
Paris 6ème","Ref de l'annonce
:3952769
Chauffage
:Individuel
Terrasse/Balcon
:Balcon
Etage du bien
:4e
Nombre d'étages du bâtiment
:10
Meublé
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",6,48,10,4,1,0,Balcon,Individuel,0,0,0,1,13.698976741708323,0
46m²,2 p.,1 p.,816 000 ,"Paris 08 (75008)
Champs-Élysées","Ref de l'annonce
:3457910
Etage du bien
:4e
Nombre d'étages du bâtiment
:6
Ascenseur
Nombre de salle de bain
:1",8,46,6,4,1,0,0,Unknown,0,0,0,0,13.612169633946245,0
91m²,3 p.,2 p.,1 099 000 ,"Paris 10 (75010)
Paris 10ème","Ref de l'annonce
:666
Rénové
Cave
Sécurité
:Gardien
Nombre de salle de bain
:1",10,91,5,1,1,1,0,Unknown,1,0,0,0,13.909911233385758,0
44m²,2 p.,1 p.,555 000 ,"Paris 14 (75014)
Alésia","Ref de l'annonce
:771908
Chauffage
:Central, au gaz
Etage du bien
:8e
Nombre d'étages du bâtiment
:8
Cave
Ascenseur
Sécurité
:Gardien",14,44,8,8,0,1,0,"Central, au gaz",0,0,1,0,13.226723392728571,1
53m²,2 p.,1 p.,675 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:3950649
Chauffage
:Central
Terrasse/Balcon
:Balcon
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien",16,53,6,1,0,1,Balcon,Central,0,0,1,0,13.422467969854667,0
129m²,5 p.,3 p.,1 470 000 ,"Paris 20 (75020)
Gambetta","Ref de l'annonce
:159492475
Chauffage
:Individuel
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",20,129,6,2,1,1,Balcon,Individuel,0,0,0,1,14.20077295875492,0
32m²,2 p.,1 p.,310 000 ,Paris 14 (75014)|Montparnasse - Raspail,"Ref de l'annonce
:6391
Chauffage
:Individuel
Etage du bien
:3e
Nombre d'étages du bâtiment
:4",14,32,4,3,0,0,0,Individuel,0,0,0,1,12.644327576461329,0
63m²,3 p.,2 p.,772 000 ,"Paris 11 (75011)
Paris","Ref de l'annonce
:1201A
Chauffage
:Central, au gaz
Terrasse/Balcon
:Balcon
Etage du bien
:4e
Nombre d'étages du bâtiment
:4
Cave
Ascenseur
Nombre de salle de bain
:1",11,63,4,4,1,1,Balcon,"Central, au gaz",0,0,1,0,13.556739829006913,1
58m²,2 p.,1 p.,351 000 ,"Paris 17 (75017)
Métro Porte Maillot","Ref de l'annonce
:RSIM784A
Chauffage
:Central
Parking
Etage du bien
:4e
Nombre d'étages du bâtiment
:11
Cave
Ascenseur
Sécurité
:Gardien",17,58,11,4,0,1,0,Central,0,1,1,0,12.768541502448002,0
68m²,3 p.,2 p.,461 000 ,"Paris 17 (75017)
Paris 17ème","Ref de l'annonce
:RSIM790A
Chauffage
:Central
Etage du bien
:7e
Nombre d'étages du bâtiment
:14
Cave
Ascenseur
Sécurité
:Gardien",17,68,14,7,0,1,0,Central,0,0,1,0,13.041153321978786,0
46m²,2 p.,1 p.,730 000 ,"Paris 06 (75006)
Notre-Dame-des-Champs","Ref de l'annonce
:3711988
Chauffage
:Au gaz
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Sécurité
:Gardien
Accès handicapé",6,46,7,2,0,1,0,Au gaz,0,0,0,0,13.500799813124575,0
30m²,1 p.,0 p.,446 000 ,"Paris 13 (75013)
Paris 13ème","Ref de l'annonce
:11426_JP
Etage du bien
:4e
Ascenseur",13,30,6,4,0,0,0,Unknown,0,0,0,0,13.008074231002201,0
98m²,4 p.,3 p.,935 000 ,"Paris 10 (75010)
Paris 10","Ref de l'annonce
:35-4415541
Chauffage
:électrique
Etage du bien
:6e
Nombre d'étages du bâtiment
:6
Ascenseur",10,98,6,6,0,0,0,électrique,0,0,0,0,13.748301808270824,1
100m²,6 p.,4 p.,975 000 ,"Paris 18 (75018)
Paris","Ref de l'annonce
:487
Chauffage
:Individuel, électrique
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Cave
Nombre de salle de bain
:1",18,100,6,5,1,1,0,"Individuel, électrique",0,0,0,1,13.790192749979985,0
112m²,5 p.,3 p.,1 290 000 ,"Paris 09 (75009)
PARIS","Ref de l'annonce
:JG1-083
Chauffage
:Individuel, au gaz
Nombre d'étages du bâtiment
:6
Cave",9,112,6,1,0,1,0,"Individuel, au gaz",0,0,0,1,14.070152776337855,0
78m²,4 p.,2 p.,819 000 ,Paris 14 (75014)|Montparnasse - Raspail,"Ref de l'annonce
:DFG2864
Cave",14,78,5,1,0,1,0,Unknown,0,0,0,0,13.615839362835207,0
53m²,2 p.,1 p.,440 000 ,"Paris 13 (75013)
Paris","Ref de l'annonce
:0410826
Chauffage
:Central, au gaz
Parking
Cave
Ascenseur
Accès handicapé
Nombre de salle de bain
:1",13,53,6,1,1,1,0,"Central, au gaz",0,1,1,0,12.994530005894443,0
36m²,2 p.,1 p.,384 000 ,"Paris 15 (75015)
Paris","Ref de l'annonce
:2940
Etage du bien
:3e
Cave",15,36,6,3,0,1,0,Unknown,0,0,0,0,12.858397831569864,0
26m²,1 p.,0 p.,272 000 ,"Paris 19 (75019)
Paris 19ème","Ref de l'annonce
:108
Terrasse/Balcon
:Terrasse, balcon
Etage du bien
:11e
Nombre d'étages du bâtiment
:11
Cave
Ascenseur
Sécurité
:Gardien",19,26,11,11,0,1,"Terrasse, balcon",Unknown,0,0,0,0,12.513557345278134,1
133m²,5 p.,3 p.,1 990 000 ,"Paris 05 (75005)
PARIS","Ref de l'annonce
:LUX126
Chauffage
:Central
Etage du bien
:1er
Cave
Ascenseur
Sécurité
:Gardien",5,133,5,1,0,1,0,Central,0,0,1,0,14.503645196700676,0
20m²,1 p.,0 p.,233 000 ,Paris 20 (75020)|Père Lachaise - Réunion...,"Ref de l'annonce
:911
Chauffage
:Individuel
Etage du bien
:2e
Nombre d'étages du bâtiment
:3
Nombre de salle de bain
:1",20,20,3,2,1,0,0,Individuel,0,0,0,1,12.358793732547838,0
44m²,2 p.,1 p.,555 000 ,"Paris 14 (75014)
PARIS","Ref de l'annonce
:V14140
Chauffage
:Central
Etage du bien
:8e
Nombre d'étages du bâtiment
:9
Cave
Ascenseur
Sécurité
:Gardien",14,44,9,8,0,1,0,Central,0,0,1,0,13.226723392728571,0
28m²,2 p.,1 p.,270 000 ,"Paris 18 (75018)
PARIS","Ref de l'annonce
:202472RE6
Chauffage
:Individuel, électrique
Nombre d'étages du bâtiment
:5",18,28,5,1,0,0,0,"Individuel, électrique",0,0,0,1,12.506177237980511,0
52m²,2 p.,1 p.,715 000 ,"Paris 14 (75014)
Montparnasse","Ref de l'annonce
:3936048
Terrasse/Balcon
:Terrasse
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Accès handicapé
Nombre de salle de bain
:1",14,52,6,1,1,1,Terrasse,Unknown,0,0,0,0,13.480037821676145,0
52m²,3 p.,2 p.,1 050 000 ,Paris 05 (75005)|Sorbonne - Quartier Latin,"Ref de l'annonce
:3947429
Chauffage
:Individuel, au gaz
Etage du bien
:1er
Nombre de salle de bain
:1",5,52,5,1,1,0,0,"Individuel, au gaz",0,0,0,1,13.864300722133706,0
110m²,6 p.,3 p.,1 520 000 ,"Paris 16 (75116)
Paris","Ref de l'annonce
:2605021
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",16,110,6,2,1,1,0,Unknown,0,0,0,0,14.234220892822458,0
42m²,1 p.,0 p.,630 000 ,"Paris 07 (75007)
Malar| Université","Ref de l'annonce
:WM2-224
Chauffage
:Central
Etage du bien
:1er
Cave
Sécurité
:Gardien
Nombre de salle de bain
:1",7,42,6,1,1,1,0,Central,0,0,1,0,13.353475098367715,0
150m²,6 p.,4 p.,1 750 000 ,"Paris 10 (75010)
Paris 10","Ref de l'annonce
:29-4284992
Chauffage
:Au gaz
Terrasse/Balcon
:Balcon
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Ascenseur
Nombre de salle de bain
:2",10,150,6,5,2,0,Balcon,Au gaz,0,0,0,0,14.375126345899696,0
71m²,3 p.,2 p.,850 000 ,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:VA2278-SIXTIES
Chauffage
:Individuel
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:1",15,71,6,1,1,1,0,Individuel,0,0,0,1,13.652991628466498,0
22m²,1 p.,1 p.,315 000 ,"Paris 09 (75009)
Paris","Ref de l'annonce
:485
Chauffage
:Individuel, électrique
Cave
Nombre de salle de bain
:1",9,22,6,1,1,1,0,"Individuel, électrique",0,0,0,1,12.66032791780777,0
21m²,1 p.,0 p.,323 000 ,"Paris 06 (75006)
Bld Saint germain","Ref de l'annonce
:164
Etage du bien
:5e
Nombre d'étages du bâtiment
:6",6,21,6,5,0,0,0,Unknown,0,0,0,0,12.685407602204794,0
71m²,3 p.,2 p.,950 000 ,Paris 17 (75017)|Batignolles - Cardinet,"Ref de l'annonce
:30818536
Chauffage
:Central, au gaz
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur",17,71,6,3,0,1,0,"Central, au gaz",0,0,1,0,13.764217263576723,0
16m²,1 p.,0 p.,230 000 ,"Paris 20 (75020)
Paris 20ème","Ref de l'annonce
:MC04
Chauffage
:Individuel
Etage du bien
:6e
Nombre d'étages du bâtiment
:6
Ascenseur",20,16,6,6,0,0,0,Individuel,0,0,0,1,12.345834587905333,1
72m²,3 p.,2 p.,1 150 000 ,"Paris 06 (75006)
Paris 6ème","Ref de l'annonce
:2888686
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur",6,72,6,3,0,1,0,Unknown,0,0,0,0,13.955272500339433,0
47m²,2 p.,1 p.,653 000 ,"Paris 15 (75015)
PARIS 15EME ARRONDISSEMENT","Ref de l'annonce
:75034136
Parking
Nombre d'étages du bâtiment
:7
Cave
Ascenseur",15,47,7,1,0,1,0,Unknown,0,1,0,0,13.389332408258568,0
113m²,5 p.,3 p.,1 861 600 ,"Paris 06 (75006)
Sevres Babylone","Ref de l'annonce
:charme
Chauffage
:Individuel
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:1",6,113,6,3,1,1,0,Individuel,0,0,0,1,14.43694689097022,0
59m²,4 p.,2 p.,850 000 ,"Paris 08 (75008)
Paris 8ème","Ref de l'annonce
:159389191
Etage du bien
:6e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien",8,59,6,6,0,1,0,Unknown,0,0,0,0,13.652991628466498,1
71m²,4 p.,3 p.,950 000 ,"Paris 05 (75005)
Paris 5ème","Ref de l'annonce
:157857347
Etage du bien
:1er
Cave
Nombre de salle de bain
:1",5,71,5,1,1,1,0,Unknown,0,0,0,0,13.764217263576723,0
22m²,1 p.,0 p.,265 000 ,"Paris 15 (75015)
Balard","Ref de l'annonce
:30772568
Chauffage
:Central
Etage du bien
:3e
Nombre d'étages du bâtiment
:5
Cave
Ascenseur
Sécurité
:Gardien",15,22,5,3,0,1,0,Central,0,0,1,0,12.487485104968359,0
60m²,3 p.,2 p.,849 000 ,"Paris 04 (75004)
Paris 4ème","Ref de l'annonce
:159416255
Chauffage
:Au gaz
Terrasse/Balcon
:Terrasse
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave
Ascenseur",4,60,6,1,0,1,Terrasse,Au gaz,0,0,0,0,13.651814465293484,0
31m²,1 p.,0 p.,410 000 ,"Paris 03 (75003)
Paris 3ème","Ref de l'annonce
:01327
Etage du bien
:2e
Ascenseur",3,31,5,2,0,0,0,Unknown,0,0,0,0,12.92391243868049,0
44m²,2 p.,1 p.,490 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:16PETRA23
Chauffage
:Individuel, électrique
Etage du bien
:3e
Nombre d'étages du bâtiment
:5",16,44,5,3,0,0,0,"Individuel, électrique",0,0,0,1,13.102160670086809,0
25m²,2 p.,1 p.,122 000 ,Paris 19 (75019)|Bassin de la Villette,"Ref de l'annonce
:129129TM-1462361514
Chauffage
:électrique
Nombre de salle de bain
:1",19,25,6,1,1,0,0,électrique,0,0,0,0,11.711776323715394,0
40m²,2 p.,1 p.,625 000 ,"Paris 05 (75005)
Saint-Victor","Ref de l'annonce
:3427616
Chauffage
:Individuel, électrique
Etage du bien
:2e
Nombre d'étages du bâtiment
:7",5,40,7,2,0,0,0,"Individuel, électrique",0,0,0,1,13.345506928718539,0
27m²,1 p.,1 p.,499 500 ,Paris 06 (75006)|Odéon - Mabillon,"Ref de l'annonce
:3948019
Chauffage
:Individuel, au gaz
Etage du bien
:5e
Nombre d'étages du bâtiment
:5
Ascenseur
Nombre de salle de bain
:1",6,27,5,5,1,0,0,"Individuel, au gaz",0,0,0,1,13.121362877070744,1
59m²,2 p.,1 p.,441 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:MV1-245
Chauffage
:Central
Terrasse/Balcon
:Balcon
Etage du bien
:4e
Nombre d'étages du bâtiment
:4
Cave
Ascenseur",16,59,4,4,0,1,Balcon,Central,0,0,1,0,12.996800154428984,1
39m²,1 p.,0 p.,485 000 ,"Paris 11 (75011)
Paris","Ref de l'annonce
:2118
Chauffage
:Central, au gaz
Etage du bien
:2e
Ascenseur
Nombre de salle de bain
:1",11,39,5,2,1,0,0,"Central, au gaz",0,0,1,0,13.091904169919621,0
92m²,5 p.,4 p.,800 000 ,"Paris 12 (75012)
Dugommier.","Ref de l'annonce
:773117
Chauffage
:Central
Etage du bien
:4e
Nombre d'étages du bâtiment
:4
Cave
Ascenseur",12,92,4,4,0,1,0,Central,0,0,1,0,13.592367006650065,1
85m²,3 p.,2 p.,1 200 000 ,Paris 17 (75017)|Pereire,"Ref de l'annonce
:125934
Parking
Terrasse/Balcon
:Terrasse, balcon
Etage du bien
:8e
Nombre d'étages du bâtiment
:9
Cave
Ascenseur",17,85,9,8,0,1,"Terrasse, balcon",Unknown,0,1,0,0,13.997832114758229,0
53m²,2 p.,1 p.,590 000 ,Paris 17 (75017)|Ternes - Maillot,"Ref de l'annonce
:147192
Parking
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur",17,53,7,2,0,1,Balcon,Unknown,0,1,0,0,13.287877815881902,0
29m²,2 p.,1 p.,365 000 ,"Paris 09 (75009)
Paris 9ème","Ref de l'annonce
:140231
Etage du bien
:3e
Nombre d'étages du bâtiment
:4
Cave",9,29,4,3,0,1,0,Unknown,0,0,0,0,12.80765263256463,0
