Superficie,Rooms,Bedrooms,Price,Location,description,Loc_Paris,m2,building_floor,apartment_floor,nb_bath,Cellar,balc_patio,Heating,Renovated,Parking,Heating_Central,Heating_Individual,Price_int,Last_floor
40m²,2 p.,1 p.,440 000 ,"Paris 19 (75019)
Buttes-Chaumont","Ref de l'annonce
:783966
Chauffage
:Central
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:10
Cave
Ascenseur
Sécurité
:Gardien",19,3.6888794541139363,10,2,1,1,Balcon,Central,0,0,1,0,12.994530005894443,0
17m²,2 p.,1 p.,325 000 ,"Paris 01 (75001)
Marché Saint-Honoré","Ref de l'annonce
:160364345
Etage du bien
:1er
Nombre d'étages du bâtiment
:6",1,2.833213344056216,6,1,1,0,0,Unknown,0,0,0,0,12.691580461311874,0
38m²,2 p.,1 p.,372 450 ,"Paris 18 (75018)
PARIS","Ref de l'annonce
:786295
Chauffage
:Individuel, au gaz
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave",18,3.6375861597263857,6,1,1,1,0,"Individuel, au gaz",0,0,0,1,12.827858079604422,0
52m²,3 p.,2 p.,520 000 ,"Paris 18 (75018)
Paris 18ème","Ref de l'annonce
:3598
Chauffage
:Individuel, au gaz
Etage du bien
:6e
Nombre d'étages du bâtiment
:7",18,3.9512437185814275,7,6,1,0,0,"Individuel, au gaz",0,0,0,1,13.16158409055761,0
25m²,1 p.,0 p.,390 000 ,"Paris 14 (75014)
Montparnasse","Ref de l'annonce
:3909404
Chauffage
:Central, au fioul
Terrasse/Balcon
:Balcon
Etage du bien
:7e
Nombre d'étages du bâtiment
:17
Ascenseur
Sécurité
:Gardien
Accès handicapé",14,3.2188758248682006,17,7,1,0,Balcon,"Central, au fioul",0,0,1,0,12.873902018105829,0
54m²,3 p.,2 p.,1 010 000 ,"Paris 04 (75004)
Saint-Gervais","Ref de l'annonce
:4018932
Chauffage
:Central, électrique
Etage du bien
:6e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:2",4,3.9889840465642745,6,6,2,1,0,"Central, électrique",0,0,1,0,13.825460888817442,1
14m²,1 p.,0 p.,195 000 ,"Paris 17 (75017)
Batignolles","Ref de l'annonce
:4044480
Etage du bien
:6e
Nombre d'étages du bâtiment
:6
Ascenseur",17,2.6390573296152584,6,6,1,0,0,Unknown,0,0,0,0,12.180754837545884,1
81m²,4 p.,3 p.,970 000 ,"Paris 11 (75011)
Saint-Ambroise","Ref de l'annonce
:4032268
Etage du bien
:4e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur",11,4.394449154672439,6,4,1,1,0,Unknown,0,0,0,0,13.785051350479566,0
38m²,2 p.,1 p.,360 000 ,"Paris 12 (75012)
Paris 12ème","Ref de l'annonce
:3971124
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur",12,3.6375861597263857,6,2,1,1,0,Unknown,0,0,0,0,12.793859310432293,0
35m²,2 p.,1 p.,409 500 ,"Paris 20 (75020)
Paris 20ème","Ref de l'annonce
:300
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Cave
Nombre de salle de bain
:1",20,3.5553480614894135,6,5,1,1,0,Unknown,0,0,0,0,12.922692182275261,0
139m²,6 p.,3 p.,1 890 000 ,"Paris 08 (75008)
Paris 8ème","Ref de l'annonce
:3723009
Chauffage
:Individuel, au gaz
Terrasse/Balcon
:Terrasse
Etage du bien
:3e
Nombre d'étages du bâtiment
:4
Cave
Nombre de salle de bain
:1",8,4.9344739331306915,4,3,1,1,Terrasse,"Individuel, au gaz",0,0,0,1,14.452087387035824,0
65m²,2 p.,1 p.,869 820 ,"Paris 17 (75017)
Paris 17ème","Ref de l'annonce
:405
Chauffage
:Au gaz
Etage du bien
:4e
Nombre d'étages du bâtiment
:8
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",17,4.174387269895637,8,4,1,0,0,Au gaz,0,0,0,0,13.676041572672998,0
133m²,3 p.,2 p.,1 692 910 ,"Paris 17 (75017)
Paris 17ème","Ref de l'annonce
:603
Chauffage
:Au gaz
Terrasse/Balcon
:Balcon
Etage du bien
:6e
Nombre d'étages du bâtiment
:8
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",17,4.890349128221754,8,6,1,0,Balcon,Au gaz,0,0,0,0,14.341959499631345,0
43m²,2 p.,1 p.,571 900 ,"Paris 17 (75017)
Paris 17ème","Ref de l'annonce
:505
Chauffage
:Au gaz
Terrasse/Balcon
:Balcon
Etage du bien
:5e
Nombre d'étages du bâtiment
:8
Ascenseur
Sécurité
:Gardien",17,3.7612001156935624,8,5,1,0,Balcon,Au gaz,0,0,0,0,13.256719429903407,0
36m²,2 p.,1 p.,457 200 ,"Paris 17 (75017)
Paris 17ème","Ref de l'annonce
:402
Chauffage
:Au gaz
Terrasse/Balcon
:Balcon
Etage du bien
:4e
Nombre d'étages du bâtiment
:8
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",17,3.58351893845611,8,4,1,0,Balcon,Au gaz,0,0,0,0,13.032876210902792,0
69m²,3 p.,2 p.,599 500 ,"Paris 20 (75020)
Paris 20ème","Ref de l'annonce
:AA02
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:4
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",20,4.23410650459726,4,2,1,1,Balcon,Unknown,0,0,0,0,13.303851253449706,0
56m²,2 p.,1 p.,850 000 ,"Paris 16 (75116)
Paris","Ref de l'annonce
:593VHFDH
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave",16,4.02535169073515,6,1,1,1,0,Unknown,0,0,0,0,13.652991628466498,0
55m²,3 p.,1 p.,849 000 ,"Paris 04 (75004)
Paris 4ème","Ref de l'annonce
:1809
Chauffage
:Individuel
Etage du bien
:2e
Nombre d'étages du bâtiment
:5
Ascenseur",4,4.007333185232471,5,2,1,0,0,Individuel,0,0,0,1,13.651814465293484,0
43m²,2 p.,1 p.,493 000 ,"Paris 14 (75014)
Paris 14ème","Ref de l'annonce
:1074c
Chauffage
:Central
Etage du bien
:3e
Nombre d'étages du bâtiment
:10
Cave
Ascenseur
Sécurité
:Gardien",14,3.7612001156935624,10,3,1,1,0,Central,0,0,1,0,13.108264453024827,0
117m²,5 p.,4 p.,920 000 ,"Paris 19 (75019)
Paris 19ème","Ref de l'annonce
:PM17
Terrasse/Balcon
:Balcon
Etage du bien
:4e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",19,4.762173934797756,7,4,1,1,Balcon,Unknown,0,0,0,0,13.732128949025222,0
65m²,3 p.,2 p.,749 000 ,"Paris 13 (75013)
CROULEBARBE","Ref de l'annonce
:MC-798
Chauffage
:Central
Terrasse/Balcon
:Balcon
Etage du bien
:1er
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",13,4.174387269895637,7,1,1,1,Balcon,Central,0,0,1,0,13.526494262499357,0
132m²,6 p.,4 p.,1 894 000 ,"Paris 03 (75003)
Paris 3ème","Ref de l'annonce
:VA1960-RDTPARISIENS-
Chauffage
:Individuel
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Meublé
Cave
Ascenseur
Nombre de salle de bain
:1",3,4.882801922586371,6,5,1,1,0,Individuel,0,0,0,1,14.454201552728161,0
32m²,2 p.,1 p.,318 000 ,"Paris 19 (75019)
Paris 19ème","Ref de l'annonce
:748
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Cave
Sécurité
:Gardien",19,3.4657359027997265,6,2,1,1,0,Unknown,0,0,0,0,12.669806661762314,0
26m²,2 p.,1 p.,265 000 ,"Paris 10 (75010)
Paris 10ème","Ref de l'annonce
:PRST330
Rénové
Etage du bien
:4e
Nombre d'étages du bâtiment
:4",10,3.258096538021482,4,4,1,0,0,Unknown,1,0,0,0,12.487485104968359,1
43m²,2 p.,1 p.,475 000 ,"Paris 12 (75012)
PARIS","Ref de l'annonce
:3848
Chauffage
:Individuel, électrique
Etage du bien
:4e
Nombre d'étages du bâtiment
:7
Nombre de salle de bain
:1",12,3.7612001156935624,7,4,1,0,0,"Individuel, électrique",0,0,0,1,13.071070083016778,0
87m²,4 p.,3 p.,999 000 ,"Paris 15 (75015)
Convention","Ref de l'annonce
:31043847
Chauffage
:Central
Terrasse/Balcon
:Balcon
Etage du bien
:1er
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",15,4.465908118654584,7,1,1,1,Balcon,Central,0,0,1,0,13.81451005763069,0
47m²,3 p.,2 p.,499 000 ,"Paris 17 (75017)
Guy Môquet","Ref de l'annonce
:31064112
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave
Sécurité
:Gardien
Nombre de salle de bain
:1",17,3.8501476017100584,6,1,1,1,0,Unknown,0,0,0,0,13.120361374733656,0
132m²,6 p.,4 p.,1 265 000 ,"Paris 18 (75018)
Paris 18ème","Ref de l'annonce
:1197
Chauffage
:Individuel
Etage du bien
:5e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Nombre de salle de bain
:1",18,4.882801922586371,7,5,1,1,0,Individuel,0,0,0,1,14.050582680143757,0
83m²,4 p.,2 p.,630 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:1314
Chauffage
:Individuel, électrique
Parking
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:1",16,4.418840607796598,6,1,1,1,0,"Individuel, électrique",0,1,0,1,13.353475098367715,0
135m²,5 p.,3 p.,1 499 900 ,"Paris 09 (75009)
Paris 09","Ref de l'annonce
:1675-4427745
Chauffage
:Au gaz
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:1",9,4.90527477843843,6,1,1,1,0,Au gaz,0,0,0,0,14.22090899718345,0
33m²,1 p.,0 p.,328 600 ,Paris 19 (75019)|Secrétan - Jaurès...,"Ref de l'annonce
:Grand Studio
Parking
Etage du bien
:1er
Nombre d'étages du bâtiment
:14
Ascenseur
Nombre de salle de bain
:1",19,3.4965075614664802,14,1,1,0,0,Unknown,0,1,0,0,12.702596484585305,0
106m²,4 p.,3 p.,1 650 000 ,"Paris 17 (75017)
Ternes","Ref de l'annonce
:3988683
Chauffage
:Au gaz
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Cave
Nombre de salle de bain
:1",17,4.663439094112067,6,3,1,1,0,Au gaz,0,0,0,0,14.316285845876763,0
98m²,2 p.,2 p.,1 355 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:3915571
Chauffage
:Individuel, au gaz
Etage du bien
:2e
Nombre d'étages du bâtiment
:5
Cave
Nombre de salle de bain
:1",16,4.584967478670572,5,2,1,1,0,"Individuel, au gaz",0,0,0,1,14.119312012295937,0
65m²,2 p.,2 p.,735 000 ,"Paris 12 (75012)
PARIS 12","Ref de l'annonce
:216305
Chauffage
:Central
Parking
Terrasse/Balcon
:Balcon
Etage du bien
:1er
Nombre d'étages du bâtiment
:10
Ascenseur
Nombre de salle de bain
:1",12,4.174387269895637,10,1,1,0,Balcon,Central,0,1,1,0,13.507625778194974,0
29m²,2 p.,1 p.,347 000 ,"Paris 18 (75018)
Paris 18ème","Ref de l'annonce
:2P75018
Etage du bien
:2e
Nombre d'étages du bâtiment
:6",18,3.367295829986474,6,2,1,0,0,Unknown,0,0,0,0,12.757080058928997,0
59m²,4 p.,2 p.,710 000 ,"Paris 11 (75011)
Menilmontant parmentier","Ref de l'annonce
:2514
Etage du bien
:6e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur",11,4.07753744390572,6,6,1,1,0,Unknown,0,0,0,0,13.473020249017498,1
33m²,2 p.,0 p.,400 000 ,"Paris 03 (75003)
Paris","Ref de l'annonce
:0410841
Chauffage
:Central, au gaz
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Ascenseur
Accès handicapé
Nombre de salle de bain
:1",3,3.4965075614664802,6,2,1,0,Balcon,"Central, au gaz",0,0,1,0,12.89921982609012,0
43m²,3 p.,1 p.,682 500 ,"Paris 08 (75008)
Paris 8ème","Ref de l'annonce
:Ponthieu
Rénové
Chauffage
:électrique
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Ascenseur
Nombre de salle de bain
:1",8,3.7612001156935624,6,5,1,0,0,électrique,1,0,0,0,13.433517806041252,0
76m²,4 p.,3 p.,1 050 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:MA/76M2 PASSY
Rénové
Chauffage
:Au gaz
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Cave
Nombre de salle de bain
:2",16,4.330733340286331,6,2,2,1,0,Au gaz,1,0,0,0,13.864300722133706,0
91m²,5 p.,3 p.,1 260 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:AA/PC
Chauffage
:Individuel
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",16,4.51085950651685,6,1,1,1,0,Individuel,0,0,0,1,14.04662227892766,0
107m²,4 p.,2 p.,2 060 000 ,"Paris 07 (75007)
Paris 7ème","Ref de l'annonce
:Echange 035
Etage du bien
:2e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Sécurité
:Gardien",7,4.672828834461906,7,2,1,1,0,Unknown,0,0,0,0,14.538216540765763,0
42m²,2 p.,1 p.,625 000 ,"Paris 06 (75006)
Paris 6ème","Ref de l'annonce
:805
Chauffage
:Individuel
Etage du bien
:3e
Nombre d'étages du bâtiment
:3",6,3.7376696182833684,3,3,1,0,0,Individuel,0,0,0,1,13.345506928718539,1
89m²,4 p.,3 p.,620 000 ,"Paris 13 (75013)
Paris 13ème","Ref de l'annonce
:815
Chauffage
:Central
Parking
Etage du bien
:18e
Nombre d'étages du bâtiment
:31
Cave
Ascenseur
Sécurité
:Gardien
Accès handicapé
Nombre de salle de bain
:1",13,4.48863636973214,31,18,1,1,0,Central,0,1,1,0,13.337474757021274,0
20m²,1 p.,0 p.,310 000 ,"Paris 01 (75001)
Paris 1er","Ref de l'annonce
:28731417
Chauffage
:Au gaz
Etage du bien
:1er
Nombre d'étages du bâtiment
:5",1,2.995732273553991,5,1,1,0,0,Au gaz,0,0,0,0,12.644327576461329,0
37m²,1 p.,0 p.,780 000 ,"Paris 08 (75008)
Paris 8ème","Ref de l'annonce
:PLHVSG665
Chauffage
:Au gaz
Etage du bien
:4e
Nombre d'étages du bâtiment
:8
Ascenseur",8,3.6109179126442243,8,4,1,0,0,Au gaz,0,0,0,0,13.567049198665774,0
81m²,3 p.,1 p.,1 090 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:2133 bis
Chauffage
:Central
Etage du bien
:2e
Nombre d'étages du bâtiment
:9
Cave
Ascenseur
Nombre de salle de bain
:1",16,4.394449154672439,9,2,1,1,0,Central,0,0,1,0,13.901688254205327,0
62m²,2 p.,1 p.,605 000 ,"Paris 19 (75019)
Jourdain","Ref de l'annonce
:pm11
Chauffage
:Au gaz
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:10
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",19,4.127134385045092,10,2,1,1,Balcon,Au gaz,0,0,0,0,13.312983737012978,0
74m²,3 p.,2 p.,1 150 000 ,"Paris 08 (75008)
Europe","Ref de l'annonce
:4036560
Chauffage
:Individuel, électrique
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave",8,4.30406509320417,6,1,1,1,0,"Individuel, électrique",0,0,0,1,13.955272500339433,0
110m²,4 p.,2 p.,1 465 000 ,"Paris 17 (75017)
Champs_elysees","Ref de l'annonce
:AP001
Terrasse/Balcon
:Balcon
Etage du bien
:5e
Nombre d'étages du bâtiment
:8
Cave
Ascenseur",17,4.700480365792417,8,5,1,1,Balcon,Unknown,0,0,0,0,14.197365800433305,0
74m²,3 p.,2 p.,785 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:160236797
Chauffage
:Au gaz
Terrasse/Balcon
:Terrasse, balcon
Etage du bien
:7e
Nombre d'étages du bâtiment
:8
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",16,4.30406509320417,8,7,1,1,"Terrasse, balcon",Au gaz,0,0,0,0,13.573438996764546,0
81m²,3 p.,1 p.,1 090 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:2133 bis
Chauffage
:Central
Etage du bien
:2e
Nombre d'étages du bâtiment
:9
Cave
Ascenseur
Nombre de salle de bain
:1",16,4.394449154672439,9,2,1,1,0,Central,0,0,1,0,13.901688254205327,0
44m²,2 p.,1 p.,500 000 ,"Paris 06 (75006)
Paris 6ème","Ref de l'annonce
:Viager Rue Mazarine
Etage du bien
:3e
Nombre d'étages du bâtiment
:5
Nombre de salle de bain
:1",6,3.784189633918261,5,3,1,0,0,Unknown,0,0,0,0,13.122363377404328,0
67m²,3 p.,2 p.,479 000 ,"Paris 19 (75019)
Paris 19ème","Ref de l'annonce
:VAP6720108872
Chauffage
:Central
Parking
Etage du bien
:2e
Nombre d'étages du bâtiment
:12
Cave
Ascenseur
Nombre de salle de bain
:1",19,4.204692619390966,12,2,1,1,0,Central,0,1,1,0,13.079455876393052,0
74m²,3 p.,1 p.,1 100 000 ,"Paris 08 (75008)
Paris 8ème","Ref de l'annonce
:VA1958-DUMAREST
Rénové
Etage du bien
:1er
Nombre d'étages du bâtiment
:4
Cave",8,4.30406509320417,4,1,1,1,0,Unknown,1,0,0,0,13.9108207377686,0
118m²,5 p.,2 p.,1 463 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:1032PN
Chauffage
:Central
Terrasse/Balcon
:Balcon
Etage du bien
:5e
Nombre d'étages du bâtiment
:8
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",16,4.770684624465665,8,5,1,1,Balcon,Central,0,0,1,0,14.195999680002261,0
20m²,1 p.,0 p.,406 000 ,"Paris 07 (75007)
Paris 7ème","Ref de l'annonce
:829A
Rénové
Chauffage
:Au gaz
Etage du bien
:2e
Nombre d'étages du bâtiment
:4
Sécurité
:Gardien
Accès handicapé",7,2.995732273553991,4,2,1,0,0,Au gaz,1,0,0,0,12.91410843858387,0
142m²,5 p.,4 p.,1 650 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:MV1-298
Chauffage
:Central
Parking
Terrasse/Balcon
:Balcon
Etage du bien
:4e
Nombre d'étages du bâtiment
:10
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",16,4.955827057601261,10,4,1,1,Balcon,Central,0,1,1,0,14.316285845876763,0
65m²,3 p.,2 p.,980 000 ,"Paris 04 (75004)
Arsenal","Ref de l'annonce
:4010260
Chauffage
:Individuel, au gaz
Etage du bien
:3e
Nombre d'étages du bâtiment
:5
Ascenseur
Sécurité
:Gardien",4,4.174387269895637,5,3,1,0,0,"Individuel, au gaz",0,0,0,1,13.795307850646754,0
57m²,3 p.,2 p.,997 000 ,Paris 06 (75006)|Saint-Placide,"Ref de l'annonce
:46
Rénové
Chauffage
:Individuel, électrique
Etage du bien
:1er
Nombre d'étages du bâtiment
:4
Cave
Ascenseur",6,4.04305126783455,4,1,1,1,0,"Individuel, électrique",1,0,0,1,13.812506048943975,0
64m²,3 p.,1 p.,697 000 ,Paris 20 (75020)|Télégraphe - Pelleport - Saint...,"Ref de l'annonce
:V590007230
Chauffage
:Individuel, au gaz
Parking
Terrasse/Balcon
:Balcon
Etage du bien
:8e
Nombre d'étages du bâtiment
:9
Cave
Ascenseur",20,4.1588830833596715,9,8,1,1,Balcon,"Individuel, au gaz",0,1,0,1,13.454540689742661,0
61m²,3 p.,2 p.,749 000 ,Paris 17 (75017)|Pereire,"Ref de l'annonce
:00-4427149
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:1",17,4.110873864173311,6,2,1,1,0,Unknown,0,0,0,0,13.526494262499357,0
44m²,2 p.,1 p.,829 000 ,"Paris 18 (75018)
Paris 18ème","Ref de l'annonce
:624B
Etage du bien
:2e
Nombre d'étages du bâtiment
:3
Cave
Nombre de salle de bain
:1",18,3.784189633918261,3,2,1,1,0,Unknown,0,0,0,0,13.627975434117433,0
44m²,2 p.,1 p.,595 000 ,"Paris 11 (75011)
Paris","Ref de l'annonce
:185035780
Chauffage
:électrique
Etage du bien
:3e
Nombre d'étages du bâtiment
:5
Cave
Ascenseur",11,3.784189633918261,5,3,1,1,0,électrique,0,0,0,0,13.296316684527767,0
34m²,2 p.,1 p.,360 000 ,"Paris 19 (75019)
Combat","Ref de l'annonce
:4033128
Chauffage
:électrique
Etage du bien
:5e
Nombre d'étages du bâtiment
:1",19,3.5263605246161616,1,5,1,0,0,électrique,0,0,0,0,12.793859310432293,0
116m²,4 p.,3 p.,1 665 000 ,"Paris 08 (75008)
Paris 8ème","Ref de l'annonce
:3771539
Etage du bien
:6e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:1",8,4.7535901911063645,6,6,1,1,0,Unknown,0,0,0,0,14.325335681396682,1
33m²,1 p.,0 p.,328 600 ,Paris 19 (75019)|Secrétan - Jaurès...,"Ref de l'annonce
:Grand Studio
Parking
Etage du bien
:1er
Nombre d'étages du bâtiment
:14
Ascenseur
Nombre de salle de bain
:1",19,3.4965075614664802,14,1,1,0,0,Unknown,0,1,0,0,12.702596484585305,0
170m²,6 p.,4 p.,1 760 000 ,"Paris 17 (75017)
Villiers","Ref de l'annonce
:3032
Chauffage
:Individuel, au gaz
Etage du bien
:1er
Nombre d'étages du bâtiment
:1
Cave
Nombre de salle de bain
:1",17,5.135798437050262,1,1,1,1,0,"Individuel, au gaz",0,0,0,1,14.380824367014334,1
99m²,5 p.,3 p.,849 000 ,"Paris 11 (75011)
Paris 11ème","Ref de l'annonce
:919
Chauffage
:Central
Etage du bien
:1er
Nombre d'étages du bâtiment
:9
Cave
Ascenseur
Nombre de salle de bain
:1",11,4.59511985013459,9,1,1,1,0,Central,0,0,1,0,13.651814465293484,0
43m²,2 p.,0 p.,416 000 ,"Paris 10 (75010)
Gare du Nord","Ref de l'annonce
:785509
Chauffage
:Individuel, électrique
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien",10,3.7612001156935624,6,1,1,1,0,"Individuel, électrique",0,0,0,1,12.9384405392434,0
83m²,4 p.,2 p.,1 089 000 ,"Paris 03 (75003)
Paris 3ème","Ref de l'annonce
:4026715
Chauffage
:électrique
Etage du bien
:1er
Nombre d'étages du bâtiment
:5",3,4.418840607796598,5,1,1,0,0,électrique,0,0,0,0,13.900770401915098,0
51m²,3 p.,2 p.,660 000 ,Paris 17 (75017)|Batignolles - Cardinet,"Ref de l'annonce
:3964868
Chauffage
:Individuel, au gaz
Etage du bien
:3e
Nombre d'étages du bâtiment
:5
Cave
Nombre de salle de bain
:1",17,3.9318256327243257,5,3,1,1,0,"Individuel, au gaz",0,0,0,1,13.399995114002609,0
28m²,1 p.,0 p.,441 000 ,"Paris 08 (75008)
Avenue HOCHE","Ref de l'annonce
:128
Etage du bien
:3e
Nombre d'étages du bâtiment
:5
Ascenseur
Sécurité
:Gardien",8,3.332204510175204,5,3,1,0,0,Unknown,0,0,0,0,12.996800154428984,0
22m²,1 p.,0 p.,335 000 ,"Paris 06 (75006)
Vaneau","Ref de l'annonce
:599RGSH
Etage du bien
:2e
Nombre d'étages du bâtiment
:2",6,3.091042453358316,2,2,1,0,0,Unknown,0,0,0,0,12.721885810807203,1
109m²,5 p.,3 p.,1 545 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:3272477
Chauffage
:Individuel, au gaz
Etage du bien
:1er
Nombre d'étages du bâtiment
:4
Cave
Nombre de salle de bain
:1",16,4.6913478822291435,4,1,1,1,0,"Individuel, au gaz",0,0,0,1,14.250534468313983,0
84m²,5 p.,3 p.,1 240 000 ,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:GLML2030
Parking
Terrasse/Balcon
:Balcon
Etage du bien
:6e
Nombre d'étages du bâtiment
:8
Cave
Ascenseur
Nombre de salle de bain
:1",15,4.430816798843313,8,6,1,1,Balcon,Unknown,0,1,0,0,14.03062193758122,0
110m²,5 p.,3 p.,1 320 000 ,Paris 15 (75015)|Saint-Lambert - Convention,"Ref de l'annonce
:31040355
Chauffage
:Individuel, électrique
Parking
Terrasse/Balcon
:Balcon
Jardin
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Accès handicapé
Nombre de salle de bain
:1",15,4.700480365792417,6,5,1,1,Balcon,"Individuel, électrique",0,1,0,1,14.093142294562554,0
51m²,2 p.,1 p.,298 000 ,"Paris 20 (75020)|Saint-Blaise, Plaine - Lagny","Ref de l'annonce
:EMPSH506
Chauffage
:Central
Parking
Etage du bien
:12e
Nombre d'étages du bâtiment
:29
Cave
Ascenseur
Accès handicapé
Nombre de salle de bain
:1",20,3.9318256327243257,29,12,1,1,0,Central,0,1,1,0,12.604848765487542,0
32m²,2 p.,1 p.,356 000 ,"Paris 13 (75013)
Paris 13ème","Ref de l'annonce
:818
Etage du bien
:5e
Nombre d'étages du bâtiment
:5
Cave
Nombre de salle de bain
:1",13,3.4657359027997265,5,5,1,1,0,Unknown,0,0,0,0,12.782686009834167,1
83m²,3 p.,2 p.,935 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:160171725
Parking
Terrasse/Balcon
:Terrasse, balcon
Etage du bien
:4e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Sécurité
:Gardien",16,4.418840607796598,7,4,1,1,"Terrasse, balcon",Unknown,0,1,0,0,13.748301808270824,0
32m²,2 p.,1 p.,355 000 ,"Paris 19 (75019)
SECRETAN","Ref de l'annonce
:0486
Chauffage
:Individuel, au gaz
Etage du bien
:7e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur",19,3.4657359027997265,7,7,1,1,0,"Individuel, au gaz",0,0,0,1,12.779873068457553,1
19m²,1 p.,0 p.,300 000 ,"Paris 06 (75006)
Paris 6ème","Ref de l'annonce
:840
Etage du bien
:1er
Nombre d'étages du bâtiment
:5",6,2.9444389791664403,5,1,1,0,0,Unknown,0,0,0,0,12.611537753638338,0
49m²,3 p.,2 p.,481 000 ,"Paris 14 (75014)
Paris 14ème","Ref de l'annonce
:3870557
Chauffage
:Central, au gaz
Etage du bien
:4e
Nombre d'étages du bâtiment
:10
Ascenseur",14,3.8918202981106265,10,4,1,0,0,"Central, au gaz",0,0,1,0,13.083622549087899,0
63m²,3 p.,2 p.,898 000 ,"Paris 05 (75005)
Paris 5ème","Ref de l'annonce
:164
Chauffage
:Individuel, au gaz
Etage du bien
:1er
Nombre d'étages du bâtiment
:5
Cave
Ascenseur",5,4.143134726391533,5,1,1,1,0,"Individuel, au gaz",0,0,0,1,13.707925347284336,0
16m²,1 p.,0 p.,215 000 ,"Paris 15 (75015)
Vouillé","Ref de l'annonce
:31027254
Chauffage
:Central
Etage du bien
:5e
Nombre d'étages du bâtiment
:5
Ascenseur
Sécurité
:Gardien",15,2.772588722239781,5,5,1,0,0,Central,0,0,1,0,12.2783933071098,1
38m²,2 p.,1 p.,359 000 ,"Paris 18 (75018)
Château rouge","Ref de l'annonce
:31033306
Chauffage
:Individuel
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave
Nombre de salle de bain
:1",18,3.6375861597263857,6,1,1,1,0,Individuel,0,0,0,1,12.791077667470416,0
